2.46141e-06i + 2.53996e-06j + -1.20626e-05k + 1
1.36068e-06i + 3.14874e-06j + -2.05846e-06k + 1
-1.44891e-06i + 1.15738e-05j + -1.06486e-05k + 1
-1.92025e-07i + 1.8766e-06j + 1.32672e-06k + 1
-4.47408e-06i + 3.40135e-07j + -8.32895e-06k + 1
-2.00773e-07i + -4.89712e-06j + -3.45679e-06k + 1
5.24576e-06i + 1.34068e-05j + 5.42906e-06k + 1
3.49136e-07i + 5.39415e-06j + -1.69331e-05k + 1
-3.34902e-06i + 1.09018e-06j + 6.90736e-06k + 1
-5.35977e-06i + -1.29193e-05j + -4.80982e-06k + 1
-9.24337e-06i + 1.49256e-06j + -6.89543e-06k + 1
3.59322e-06i + -2.35478e-06j + 1.03785e-06k + 1
2.29557e-06i + 1.41749e-05j + -1.22372e-05k + 1
-5.45525e-06i + -1.03082e-05j + 1.71076e-06k + 1
1.83315e-07i + -5.23754e-08j + -2.14914e-05k + 1
-2.70363e-07i + 8.5121e-06j + 6.64572e-06k + 1
9.31319e-06i + -4.28564e-06j + -1.76052e-05k + 1
-3.03748e-06i + 1.21587e-05j + 1.41051e-05k + 1
1.2124e-05i + -9.59451e-07j + -1.56478e-05k + 1
-9.07753e-07i + 1.26387e-05j + -7.1311e-06k + 1
-1.90715e-05i + -7.46278e-06j + 7.0089e-06k + 1
-1.48557e-05i + -2.19083e-05j + -2.69969e-05k + 1
-3.41914e-06i + -8.3385e-06j + 1.74271e-05k + 1
8.27452e-06i + -4.32055e-06j + -2.01364e-05k + 1
1.98135e-06i + 1.08581e-05j + -2.55742e-06k + 1
-2.83673e-06i + 5.86548e-06j + 3.76194e-06k + 1
-2.12824e-06i + 8.73973e-06j + 4.27392e-06k + 1
-2.26938e-07i + 4.10234e-06j + -1.65141e-05k + 1
-3.04621e-06i + 1.06923e-05j + -1.51001e-06k + 1
-8.99177e-06i + -1.7094e-06j + -6.06138e-06k + 1
-3.11635e-06i + 1.65856e-07j + -3.22983e-07k + 1
-8.96406e-06i + 1.97262e-06j + -1.59555e-05k + 1
-4.73952e-06i + -2.53123e-07j + -1.0413e-05k + 1
2.50304e-06i + 4.43048e-06j + 1.90737e-05k + 1
4.25988e-06i + 6.23269e-06j + -2.52101e-05k + 1
2.88037e-07i + 9.40921e-06j + 9.68852e-07k + 1
5.54682e-06i + 3.66299e-07j + -1.9004e-05k + 1
-3.5961e-06i + 3.87541e-06j + 3.54373e-06k + 1
1.9988e-06i + -4.58241e-06j + -2.88037e-07k + 1
8.72927e-08i + 1.88552e-06j + -8.64197e-07k + 1
4.9712e-07i + 1.28292e-05j + -1.01168e-06k + 1
-2.44395e-07i + 1.71076e-05j + -6.99144e-06k + 1
-1.78932e-06i + 1.18357e-05j + 7.89047e-06k + 1
-6.8906e-07i + 2.52074e-06j + -1.50634e-05k + 1
-3.535e-06i + -3.88413e-06j + 1.15215e-05k + 1
-1.74568e-06i + 4.06743e-06j + -9.55759e-06k + 1
-2.97638e-06i + -2.51378e-06j + -8.1174e-06k + 1
-3.85525e-06i + 2.32013e-06j + -3.02663e-06k + 1
-5.38542e-06i + -7.82937e-06j + -8.59747e-06k + 1
6.37173e-07i + 1.56238e-05j + 1.10851e-06k + 1
-5.75201e-06i + 1.7352e-05j + -4.53876e-06k + 1
-1.10773e-06i + -9.64685e-06j + 1.50896e-06k + 1
-6.29317e-06i + 1.40265e-05j + -7.67226e-06k + 1
-2.01626e-06i + -1.17833e-06j + 4.87044e-06k + 1
1.01168e-06i + 1.06314e-05j + -4.21244e-06k + 1
-6.10176e-06i + -3.19491e-06j + -9.68948e-07k + 1
-4.84426e-06i + 1.22197e-05j + -6.93034e-06k + 1
-2.14718e-06i + 1.09803e-05j + 2.69707e-06k + 1
-3.80253e-06i + 3.74149e-06j + 6.33174e-06k + 1
-1.57127e-07i + 4.23369e-06j + -1.4316e-05k + 1
-2.00753e-06i + -3.85795e-06j + 6.4241e-06k + 1
4.77933e-06i + 9.73309e-06j + -1.44339e-05k + 1
-4.17217e-06i + 1.2726e-05j + 1.36163e-06k + 1
-6.72086e-07i + -4.39911e-06j + -1.4559e-05k + 1
-1.1802e-05i + 1.19504e-05j + -2.88066e-07k + 1
-1.0518e-05i + -9.10515e-06j + -6.6806e-06k + 1
-1.5362e-06i + -3.20332e-06j + -3.77067e-06k + 1
5.84802e-06i + 3.62228e-06j + -7.04381e-06k + 1
5.19848e-06i + 7.84133e-06j + -1.85174e-05k + 1
-2.27811e-06i + 8.8855e-06j + 1.92897e-06k + 1
-1.36163e-06i + -7.43659e-06j + -9.74089e-06k + 1
-4.39911e-06i + -1.17397e-05j + 1.04653e-05k + 1
-3.66336e-06i + -5.22465e-06j + -8.98395e-06k + 1
-1.86788e-06i + 4.03252e-06j + -5.78692e-06k + 1
-2.03372e-06i + 1.2438e-05j + 5.67345e-07k + 1
7.85556e-08i + 3.36916e-06j + 3.63974e-06k + 1
6.58532e-06i + 9.28923e-06j + -8.37339e-06k + 1
-6.31063e-06i + 1.27435e-05j + -4.53004e-06k + 1
-1.00813e-05i + -6.52884e-06j + 6.23207e-06k + 1
-7.2911e-06i + 1.48264e-06j + -1.00122e-05k + 1
-2.13867e-06i + 6.2938e-06j + 5.62165e-06k + 1
-5.44652e-06i + 1.12596e-06j + -9.38302e-06k + 1
-2.84546e-06i + 6.52884e-06j + -3.13349e-06k + 1
3.06122e-06i + 4.70956e-06j + 1.84022e-06k + 1
-3.32585e-06i + -4.97568e-07j + -1.72927e-05k + 1
1.57111e-07i + 2.93274e-06j + 1.4428e-05k + 1
1.08145e-06i + 1.32914e-05j + -2.39752e-05k + 1
-1.07534e-05i + 4.39038e-06j + 2.32524e-05k + 1
-1.36163e-06i + -1.98134e-05j + -3.03137e-05k + 1
1.05711e-05i + 1.12608e-05j + 1.84711e-05k + 1
2.11581e-05i + 8.32895e-06j + -2.86847e-05k + 1
8.2396e-06i + 2.12624e-05j + -9.31319e-06k + 1
-2.44395e-06i + -2.62725e-06j + -5.67345e-07k + 1
-3.15747e-06i + -2.45968e-06j + -1.93984e-05k + 1
-4.52131e-06i + 1.57984e-06j + 9.60123e-06k + 1
-3.9365e-06i + 1.02035e-05j + -2.28771e-05k + 1
4.83553e-06i + 3.75321e-06j + 8.24833e-06k + 1
-4.62281e-06i + 2.95685e-06j + 1.07284e-06k + 1
-4.14599e-06i + -1.40789e-05j + -2.51116e-05k + 1
8.7284e-08i + 7.85556e-08j + -6.64231e-06k + 1
-7.16601e-06i + 2.79309e-06j + -1.63657e-05k + 1
-6.97783e-07i + 5.35548e-06j + 1.62583e-05k + 1
-1.5362e-06i + 2.19083e-06j + -1.42098e-05k + 1
-1.01249e-06i + 1.73695e-06j + 4.56495e-06k + 1
1.36054e-06i + -2.61642e-07j + 3.7066e-06k + 1
-5.33358e-06i + -4.02419e-06j + -2.01384e-05k + 1
1.13469e-06i + 9.50522e-06j + 2.30691e-05k + 1
3.50009e-06i + 7.85555e-06j + -5.79216e-05k + 1
-7.84055e-06i + -2.01465e-06j + 4.5238e-05k + 1
2.89812e-06i + 3.86706e-06j + 5.89749e-05k + 1
-1.22983e-05i + 1.28307e-06j + -9.92854e-05k + 1
4.34326e-06i + 7.89288e-06j + 5.2154e-05k + 1
5.76074e-06i + -7.36676e-06j + -5.73368e-05k + 1
-2.2432e-06i + 1.08843e-05j + 4.71857e-05k + 1
-5.28993e-06i + -1.41851e-05j + -3.06572e-05k + 1
-1.15995e-06i + -8.39e-06j + -4.62235e-06k + 1
4.78316e-06i + 1.05177e-05j + 2.27724e-05k + 1
-2.95893e-06i + 8.30943e-06j + -4.47941e-05k + 1
3.6808e-06i + 7.98089e-06j + 3.04844e-05k + 1
2.48759e-06i + 1.39654e-06j + -2.65518e-05k + 1
-2.47886e-06i + -2.57488e-06j + 1.19143e-05k + 1
1.13469e-07i + -4.55622e-06j + -2.68834e-06k + 1
1.74447e-08i + 1.15483e-05j + -1.48017e-05k + 1
-1.2307e-06i + 8.34434e-06j + -1.47073e-05k + 1
-1.91152e-06i + -5.28068e-06j + 1.88446e-05k + 1
-1.83296e-06i + 2.78436e-06j + -1.66887e-05k + 1
2.13696e-06i + 4.8932e-06j + -6.62021e-06k + 1
-6.8867e-06i + 4.79189e-06j + -1.13469e-07k + 1
-3.24696e-06i + -1.68458e-06j + -1.16873e-05k + 1
-1.39543e-06i + 6.37535e-06j + 9.39296e-06k + 1
-1.01085e-05i + -4.27734e-07j + -1.4316e-05k + 1
-6.4852e-06i + 5.14975e-07j + 1.56849e-05k + 1
-2.25193e-06i + 2.33048e-06j + -1.35988e-05k + 1
-1.30821e-07i + -3.08738e-06j + 1.30821e-07k + 1
7.0707e-07i + 2.33944e-06j + 6.04065e-06k + 1
-3.70957e-06i + 1.46724e-05j + -1.45851e-05k + 1
-3.91591e-06i + -1.39543e-06j + -8.56443e-06k + 1
-5.5949e-06i + 1.44018e-06j + -1.3948e-05k + 1
-1.92025e-07i + -3.85795e-06j + 9.54886e-06k + 1
6.51203e-06i + 4.87966e-06j + -1.91433e-05k + 1
-9.94241e-07i + 8.28534e-06j + 2.79957e-06k + 1
-4.96646e-06i + 5.60363e-06j + -1.6357e-05k + 1
-8.3618e-06i + -2.62725e-06j + -5.96149e-06k + 1
-3.94247e-06i + -1.17925e-05j + -3.29702e-06k + 1
7.84682e-06i + 1.30926e-06j + -1.10589e-05k + 1
3.42153e-06i + 1.32846e-05j + 4.66969e-06k + 1
-1.30926e-07i + 1.11898e-05j + -1.99793e-05k + 1
-5.98349e-06i + -2.11951e-06j + 1.1339e-06k + 1
-2.32175e-06i + 4.74825e-06j + -1.0186e-05k + 1
-8.18723e-06i + 4.21581e-06j + 9.64487e-06k + 1
-1.33632e-05i + -1.08843e-05j + -5.51634e-06k + 1
-2.67774e-06i + -8.574e-06j + 6.36727e-06k + 1
-9.16481e-06i + 4.949e-06j + -7.97775e-06k + 1
-2.41776e-06i + 1.97262e-06j + -5.62108e-06k + 1
2.70364e-07i + -1.15995e-06j + -6.15732e-06k + 1
4.00673e-06i + -1.06846e-05j + 3.12508e-06k + 1
-6.54629e-07i + 6.31936e-06j + -6.1186e-06k + 1
-7.86428e-06i + 2.13846e-06j + 5.79565e-06k + 1
-7.25621e-06i + 1.07273e-06j + -1.0614e-05k + 1
-2.61005e-06i + -6.91358e-06j + 5.86606e-06k + 1
6.24953e-06i + -4.97518e-07j + -2.20479e-05k + 1
5.07586e-06i + 2.46642e-05j + 1.79225e-05k + 1
-4.16344e-06i + 7.18347e-06j + -1.34155e-05k + 1
-1.39654e-05i + -6.73832e-06j + -5.06247e-07k + 1
-1.51191e-05i + -2.0086e-05j + 2.21985e-05k + 1
-6.82014e-06i + 5.11075e-06j + -1.91261e-05k + 1
-2.05117e-06i + 1.47073e-05j + 1.02209e-05k + 1
-1.0413e-05i + 2.69707e-06j + -8.66729e-06k + 1
-8.96651e-06i + -1.11645e-06j + 3.3668e-06k + 1
-5.81311e-06i + -2.45268e-06j + -1.56238e-05k + 1
2.48759e-06i + 1.17397e-05j + 3.38662e-06k + 1
-1.04741e-06i + 6.74705e-06j + 1.18706e-06k + 1
3.92503e-07i + 5.3206e-07j + 9.83001e-06k + 1
-3.09858e-06i + 4.41657e-06j + -1.16524e-05k + 1
6.10988e-07i + -2.12973e-06j + 9.14735e-06k + 1
1.57111e-07i + 2.04244e-06j + 2.66216e-06k + 1
-3.49764e-06i + -1.83168e-06j + -2.55563e-06k + 1
-2.47013e-06i + -8.72839e-07j + 2.54171e-05k + 1
-2.22574e-06i + -5.80438e-06j + -4.08314e-05k + 1
-1.71201e-05i + -1.94487e-06j + -4.6895e-05k + 1
-4.11148e-06i + -1.58873e-06j + 8.06497e-05k + 1
-7.12237e-06i + -1.07097e-05j + -0.000105622k + 1
-7.75081e-06i + 1.66014e-05j + 5.81922e-05k + 1
-6.23581e-06i + -1.51404e-05j + 1.98412e-05k + 1
-1.2832e-05i + -6.37236e-06j + 2.82304e-05k + 1
-2.7669e-06i + 4.98391e-06j + 6.44155e-06k + 1
8.37255e-07i + -1.30298e-05j + -3.70747e-05k + 1
-6.14479e-06i + 8.12613e-06j + 3.81082e-05k + 1
-8.49273e-06i + -1.86788e-06j + -4.66358e-05k + 1
-1.09989e-06i + 2.18232e-06j + 2.48435e-05k + 1
-1.35182e-06i + 6.25325e-06j + -1.79748e-05k + 1
-4.80062e-07i + 3.2906e-06j + -9.52268e-06k + 1
-1.92025e-06i + -4.80934e-06j + 1.07534e-05k + 1
-4.23031e-06i + 6.45449e-06j + -2.42305e-05k + 1
1.9988e-06i + 9.33065e-06j + 2.66827e-05k + 1
5.80438e-06i + 1.03519e-05j + -2.14544e-05k + 1
-1.11636e-05i + 6.01386e-06j + 2.67962e-05k + 1
1.59618e-06i + -2.61668e-08j + -2.31228e-05k + 1
-5.76074e-07i + -1.85042e-06j + 1.0989e-05k + 1
-8.64111e-07i + 5.29813e-06j + -1.20801e-05k + 1
1.74568e-06i + -1.68458e-06j + -8.41417e-06k + 1
-4.48325e-06i + 8.7659e-06j + 8.15534e-06k + 1
-2.73199e-06i + 3.75321e-07j + -8.12613e-06k + 1
-5.06247e-06i + 5.36796e-06j + 3.36043e-06k + 1
-6.02649e-06i + -3.78509e-06j + -1.02215e-05k + 1
1.26574e-06i + 3.16872e-06j + 2.93303e-06k + 1
-4.84426e-06i + -3.89286e-06j + -3.00257e-06k + 1
-2.39158e-06i + -8.33561e-06j + -2.87164e-06k + 1
-7.45681e-06i + 4.53514e-07j + -5.05842e-06k + 1
-4.88839e-06i + 2.96795e-06j + -4.41701e-06k + 1
1.78932e-06i + 1.23594e-05j + -3.00257e-06k + 1
-1.52625e-06i + 1.02128e-05j + -7.74461e-06k + 1
-8.47527e-06i + 2.71453e-06j + -5.29813e-06k + 1
-4.32928e-06i + -2.13846e-06j + -1.31799e-05k + 1
8.53722e-06i + 5.53435e-06j + 9.5149e-07k + 1
6.97714e-08i + 1.72858e-05j + -1.38234e-05k + 1
-9.37429e-06i + 3.45644e-06j + 1.56238e-06k + 1
-7.7159e-06i + 2.52251e-06j + -5.00137e-06k + 1
1.07284e-06i + 1.47407e-06j + -7.53605e-06k + 1
2.67962e-06i + 8.09995e-06j + 1.38781e-06k + 1
-3.08985e-06i + -4.43402e-06j + 2.53996e-06k + 1
-8.77203e-06i + -5.86548e-06j + -1.13033e-05k + 1
-9.32412e-06i + -3.83781e-07j + -5.41654e-06k + 1
-1.06225e-05i + -4.23327e-06j + 3.60483e-06k + 1
-2.26065e-06i + 1.32672e-05j + -8.21342e-06k + 1
3.40407e-07i + 6.19716e-07j + 3.34297e-06k + 1
1.88401e-06i + 2.11079e-06j + -2.05671e-05k + 1
5.27195e-06i + 1.44891e-06j + 8.05631e-06k + 1
-2.35667e-07i + -3.09858e-06j + -1.02646e-05k + 1
4.79678e-07i + 5.4596e-06j + 1.71114e-05k + 1
-4.67889e-06i + 3.05524e-06j + -1.35565e-05k + 1
-1.02209e-05i + 4.65223e-06j + -4.07616e-06k + 1
-6.2408e-06i + 1.43407e-05j + 7.8992e-06k + 1
-5.80846e-06i + -1.10587e-05j + -6.10499e-07k + 1
6.04938e-06i + -3.91071e-06j + 1.37748e-05k + 1
-2.56615e-06i + -1.22197e-07j + -3.25918e-05k + 1
-4.17756e-06i + 1.30734e-05j + 1.16605e-05k + 1
4.6435e-06i + 1.48383e-07j + -1.70029e-05k + 1
1.64967e-06i + 5.0101e-06j + 8.9466e-06k + 1
-1.42287e-06i + -4.36463e-07j + -1.65769e-05k + 1
-1.04657e-05i + -2.15419e-06j + -4.9276e-06k + 1
-7.28821e-06i + 2.74071e-06j + -1.43146e-06k + 1
-4.96646e-06i + 2.56615e-06j + 1.64967e-06k + 1
-1.57873e-06i + -2.41607e-06j + -7.42266e-06k + 1
-2.05117e-06i + 2.74071e-06j + -4.45148e-07k + 1
-1.27435e-06i + 2.67089e-06j + -1.26038e-05k + 1
-1.61475e-06i + 5.58617e-07j + -9.95037e-06k + 1
-1.39556e-07i + 7.90239e-06j + 8.55656e-06k + 1
-5.4727e-06i + -2.35667e-06j + -1.32584e-05k + 1
4.21581e-06i + 1.06748e-05j + 2.05641e-05k + 1
-4.3642e-07i + -5.69091e-06j + -2.09918e-05k + 1
-3.81164e-06i + 2.05323e-05j + -2.54865e-05k + 1
4.65223e-06i + 5.55999e-06j + 1.18793e-05k + 1
4.32055e-06i + 1.32672e-05j + 6.27484e-05k + 1
-1.26809e-05i + -6.3143e-06j + -5.99597e-05k + 1
-2.5664e-06i + -9.25302e-06j + -4.37249e-05k + 1
-1.78932e-06i + -5.15848e-06j + 4.68104e-05k + 1
-4.80062e-06i + -5.88294e-06j + -2.21003e-05k + 1
-7.15156e-07i + 1.37101e-05j + 3.36908e-05k + 1
4.78364e-06i + -1.27709e-05j + -3.86357e-05k + 1
-1.49255e-06i + 4.32928e-06j + 2.19345e-05k + 1
4.50897e-06i + 1.19047e-05j + -9.40168e-06k + 1
-1.90279e-06i + 8.58874e-06j + -1.15127e-05k + 1
-5.36796e-06i + 4.28564e-06j + 1.61301e-05k + 1
-8.65943e-06i + -6.04938e-06j + -2.31151e-05k + 1
1.30821e-06i + 5.67764e-06j + 1.82888e-05k + 1
-4.91408e-06i + -6.19716e-07j + -2.1498e-05k + 1
1.94643e-06i + 5.88294e-06j + 9.04262e-06k + 1
-2.70391e-07i + 1.39208e-05j + -3.64591e-06k + 1
-8.3007e-06i + -2.26065e-06j + 8.33561e-06k + 1
3.54373e-06i + 6.01386e-06j + -1.07708e-05k + 1
-6.83433e-06i + -4.59113e-06j + -4.72206e-06k + 1
3.29702e-06i + 7.98089e-06j + 5.51248e-06k + 1
3.36043e-06i + -7.25329e-06j + -1.9185e-05k + 1
-1.68458e-06i + 9.69724e-06j + 1.50128e-05k + 1
5.56871e-06i + -7.17474e-06j + -1.77361e-05k + 1
1.26473e-06i + 6.71616e-06j + 1.97996e-06k + 1
-4.10234e-06i + 4.08489e-06j + 1.37647e-05k + 1
-5.656e-06i + -3.40407e-06j + -1.93072e-05k + 1
-5.23285e-07i + 9.34935e-06j + 2.98272e-06k + 1
3.30839e-06i + 1.56254e-06j + -1.525e-05k + 1
-6.54629e-06i + 2.39158e-06j + 5.24576e-06k + 1
1.57111e-06i + -6.91289e-06j + -1.94381e-05k + 1
2.84318e-06i + 7.48297e-06j + 4.97121e-07k + 1
-4.83601e-06i + 7.94363e-07j + -5.35104e-06k + 1
-3.75321e-07i + -6.45901e-06j + 7.24457e-07k + 1
2.66875e-06i + -6.81142e-06j + -4.06418e-06k + 1
4.28564e-06i + 2.21701e-06j + -1.4236e-05k + 1
-6.37173e-07i + 1.92897e-06j + -2.53123e-07k + 1
3.14253e-06i + 1.37049e-06j + -7.5159e-06k + 1
6.69804e-06i + 1.37537e-05j + -5.07586e-06k + 1
-1.4751e-06i + 1.29093e-05j + -2.2432e-06k + 1
3.56991e-06i + 1.07359e-06j + -8.44908e-06k + 1
8.37339e-07i + -1.02748e-05j + -8.04195e-06k + 1
-5.26322e-06i + -6.68595e-06j + -1.24903e-05k + 1
-4.80062e-06i + -2.51378e-06j + -6.79069e-06k + 1
2.57488e-06i + -8.98152e-06j + -2.121e-06k + 1
3.72442e-06i + 2.95685e-06j + -4.83215e-06k + 1
1.00813e-05i + -1.25689e-06j + -5.98768e-06k + 1
3.07239e-06i + 1.8574e-05j + -7.16601e-06k + 1
-5.28068e-06i + 6.46774e-06j + -1.12596e-06k + 1
-3.82908e-06i + 9.32412e-06j + -1.86046e-05k + 1
-2.19083e-06i + 1.91152e-06j + 7.54133e-06k + 1
-6.41537e-06i + 5.19339e-06j + -1.7387e-05k + 1
-7.73589e-06i + -2.38967e-06j + 2.69492e-06k + 1
-9.3665e-06i + -6.46838e-06j + -2.74885e-05k + 1
2.07736e-06i + -5.56871e-06j + 1.90279e-05k + 1
-7.00017e-06i + 1.01598e-05j + -2.13758e-05k + 1
-1.18786e-05i + 1.45648e-06j + 6.82887e-06k + 1
-9.94263e-06i + -1.84449e-05j + 1.61491e-06k + 1
2.25193e-06i + -1.39218e-05j + -2.28509e-05k + 1
9.15748e-07i + 8.59059e-06j + 1.89691e-05k + 1
-2.98511e-06i + 8.51018e-06j + -1.25863e-05k + 1
-2.7669e-06i + 9.27828e-06j + 4.11107e-06k + 1
-5.48198e-06i + -6.98341e-06j + -4.72253e-06k + 1
4.83166e-06i + 1.34484e-05j + -9.94241e-07k + 1
-8.05631e-06i + 7.37549e-06j + 1.62348e-06k + 1
-5.96149e-06i + 4.58241e-06j + 4.08489e-06k + 1
1.46534e-06i + 9.76896e-06j + -3.08943e-05k + 1
-1.12858e-05i + -1.16437e-05j + 1.72473e-05k + 1
-5.4116e-07i + -1.37909e-06j + -5.66473e-06k + 1
-7.1311e-06i + -1.50128e-06j + -1.95167e-05k + 1
-2.90452e-06i + 2.52946e-07j + 1.20106e-05k + 1
1.5362e-06i + -3.22078e-06j + -1.52485e-05k + 1
-4.41657e-06i + 9.7758e-07j + 3.22078e-06k + 1
1.03868e-06i + 8.62365e-06j + -5.19776e-05k + 1
1.80551e-06i + -4.95426e-06j + 2.97779e-05k + 1
8.68475e-06i + 9.898e-06j + 5.8358e-05k + 1
-7.50642e-07i + -2.1821e-06j + -8.85321e-05k + 1
-1.51753e-06i + 1.50008e-06j + -3.13884e-05k + 1
1.06235e-05i + 1.7895e-05j + -5.35453e-05k + 1
5.97022e-06i + 2.07561e-05j + -1.62348e-06k + 1
1.67585e-06i + -2.16464e-06j + 1.84431e-05k + 1
1.01168e-06i + -3.42751e-06j + -4.37117e-05k + 1
-1.27273e-05i + 9.8728e-06j + 5.18082e-05k + 1
6.10988e-07i + 6.64231e-06j + -3.77765e-05k + 1
-2.90423e-06i + -1.30821e-07j + 9.36679e-06k + 1
-2.01626e-06i + 1.10589e-05j + 1.71076e-06k + 1
-8.72839e-06i + -2.37412e-06j + -1.46288e-05k + 1
2.38309e-06i + 2.25215e-06j + 1.43335e-05k + 1
-9.41912e-07i + 1.13378e-06j + -3.60194e-05k + 1
-5.5949e-06i + -2.99384e-06j + 1.51088e-05k + 1
-5.67345e-07i + -6.87797e-06j + -2.28684e-05k + 1
-5.40782e-06i + 8.72228e-06j + 1.52117e-05k + 1
-3.19459e-06i + -2.3043e-06j + -1.93334e-05k + 1
-5.51634e-06i + 6.00513e-06j + 7.22711e-06k + 1
-1.83296e-07i + 5.00137e-06j + -6.02259e-06k + 1
-8.12917e-06i + -2.53818e-06j + -1.09814e-05k + 1
-3.72702e-06i + 2.40031e-06j + 1.18008e-05k + 1
-2.94147e-06i + -4.57368e-06j + -2.38983e-05k + 1
-5.23703e-08i + 4.99264e-06j + 1.73346e-05k + 1
-7.67561e-07i + 1.29962e-06j + -1.82296e-06k + 1
-7.94284e-07i + 3.30806e-06j + -1.89406e-06k + 1
4.84426e-06i + 1.08232e-06j + -7.34931e-06k + 1
-4.84038e-06i + 4.77933e-06j + -6.73293e-06k + 1
-2.74972e-06i + 2.70607e-07j + -6.30253e-06k + 1
4.44275e-06i + 6.67722e-06j + -8.49273e-06k + 1
-7.07e-06i + 1.85042e-06j + 2.72326e-06k + 1
-2.63387e-06i + -1.1364e-05j + -6.79398e-06k + 1
8.11822e-07i + 1.69348e-06j + 9.40142e-06k + 1
5.14975e-06i + 5.07992e-06j + -7.36676e-06k + 1
7.05562e-06i + 7.42192e-06j + 2.03209e-06k + 1
-1.07359e-06i + -2.39158e-06j + -5.68218e-06k + 1
-6.90416e-06i + -5.75201e-06j + -1.27871e-05k + 1
-5.0717e-06i + -3.7274e-06j + -5.15027e-07k + 1
3.27925e-06i + 4.09906e-07j + -5.48577e-06k + 1
-2.7058e-07i + 2.59233e-06j + 2.35667e-07k + 1
-4.80062e-07i + 1.24991e-05j + 4.26818e-06k + 1
-2.57307e-06i + 4.2652e-06j + -1.17838e-05k + 1
-7.28821e-06i + -8.37926e-07j + -1.39654e-07k + 1
-5.63854e-06i + -2.66652e-05j + -3.22951e-06k + 1
-8.44908e-06i + 1.67585e-06j + -8.25706e-06k + 1
-4.23903e-06i + 9.95213e-06j + -4.85831e-06k + 1
-5.26322e-06i + -1.49256e-06j + -5.04501e-06k + 1
-7.54133e-06i + -9.60122e-08j + 9.68852e-07k + 1
-2.26938e-06i + -1.53882e-05j + -7.96902e-06k + 1
-1.78807e-06i + 8.70484e-06j + 8.19895e-06k + 1
-4.48639e-06i + 6.68595e-06j + -1.79805e-05k + 1
-5.13229e-06i + 5.28068e-06j + 7.40168e-06k + 1
-7.09051e-06i + -6.27942e-06j + -1.69893e-05k + 1
8.5023e-06i + 1.23694e-05j + 1.74062e-05k + 1
-4.63478e-06i + 5.28941e-06j + -2.79832e-05k + 1
-1.16262e-05i + -1.22459e-05j + 1.30489e-05k + 1
-7.01201e-06i + -1.6248e-05j + -7.4132e-07k + 1
6.11921e-06i + -6.00573e-06j + -1.64721e-05k + 1
-9.16481e-07i + 1.19666e-05j + 9.29574e-06k + 1
-2.28501e-06i + 3.68044e-06j + -1.47392e-05k + 1
-2.68835e-06i + 6.86052e-06j + 3.79685e-06k + 1
-6.8867e-06i + -6.13606e-06j + -2.10354e-06k + 1
3.73613e-06i + 1.07108e-05j + 4.7138e-07k + 1
-1.15297e-05i + 7.09051e-06j + 7.55274e-06k + 1
-8.29197e-06i + -7.29694e-06j + -3.30806e-06k + 1
-6.95653e-06i + 1.37996e-05j + 8.05631e-06k + 1
-5.46015e-06i + -3.61975e-06j + -2.64721e-05k + 1
6.72086e-06i + 9.84563e-06j + 2.69445e-05k + 1
6.41537e-06i + -1.75441e-06j + -3.52452e-05k + 1
1.08232e-06i + 1.05439e-05j + 1.26736e-05k + 1
9.02756e-06i + -2.02357e-06j + -1.35195e-06k + 1
0i + 4.71333e-06j + -1.03344e-05k + 1
-2.84546e-06i + 5.0101e-06j + -1.01249e-06k + 1
-1.39654e-07i + 9.95037e-07j + -2.45879e-05k + 1
4.5792e-06i + 1.69997e-05j + 3.88316e-05k + 1
-9.01643e-06i + -1.71949e-05j + -1.30228e-05k + 1
-1.38694e-05i + 5.27195e-06j + -1.35377e-05k + 1
-1.24542e-05i + -2.09576e-05j + 3.75631e-05k + 1
-1.29193e-06i + -3.4306e-06j + -4.45804e-05k + 1
2.31302e-06i + 1.4524e-05j + 3.4128e-05k + 1
7.68098e-06i + 1.08319e-05j + -3.41106e-05k + 1
-1.24716e-06i + -2.2414e-06j + 8.80863e-06k + 1
2.05138e-06i + 1.07108e-05j + 3.4917e-07k + 1
-2.67962e-06i + -7.11364e-06j + -2.96416e-05k + 1
-6.93352e-06i + 6.65444e-06j + 1.34223e-05k + 1
-4.12853e-06i + -1.07272e-05j + -2.62725e-05k + 1
3.70957e-06i + 1.83384e-05j + 1.27347e-05k + 1
-5.12408e-06i + -3.44806e-06j + -1.56516e-05k + 1
-7.11667e-06i + -6.5585e-06j + -1.55154e-05k + 1
-1.09105e-06i + 8.50145e-06j + -2.01975e-05k + 1
-6.06623e-06i + -4.42529e-06j + 1.58246e-05k + 1
-9.68174e-07i + 6.8906e-06j + -2.20674e-05k + 1
-7.28821e-06i + -3.91905e-06j + 6.10115e-06k + 1
-1.83296e-06i + 1.00813e-05j + -5.49016e-06k + 1
1.26562e-06i + -1.31799e-06j + -3.26442e-06k + 1
3.23597e-06i + 3.82908e-06j + -1.31706e-06k + 1
-1.70204e-06i + -5.93531e-07j + -1.51176e-05k + 1
-2.93274e-06i + 3.49136e-06j + 8.49273e-06k + 1
-3.0113e-06i + 4.65223e-06j + -1.84605e-05k + 1
2.68646e-06i + 1.12343e-05j + 1.4479e-06k + 1
-6.41537e-06i + -6.02259e-06j + 3.57864e-06k + 1
